"","Name","Link"
"1925","Sol Sapore","http://www.tripadvisor.com/Restaurant_Review-g188590-d6995382-Reviews-Sol_Sapore-Amsterdam_North_Holland_Province.html"
"1926","La Cubanita","http://www.tripadvisor.com/Restaurant_Review-g188590-d2213363-Reviews-La_Cubanita-Amsterdam_North_Holland_Province.html"
"1927","Anmol","http://www.tripadvisor.com/Restaurant_Review-g188590-d7988675-Reviews-Anmol-Amsterdam_North_Holland_Province.html"
"1928","De Koffie en Theehuis","http://www.tripadvisor.com/Restaurant_Review-g188590-d7285512-Reviews-De_Koffie_en_Theehuis-Amsterdam_North_Holland_Province.html"
"1929","Cafe Sarphaat","http://www.tripadvisor.com/Restaurant_Review-g188590-d2216432-Reviews-Cafe_Sarphaat-Amsterdam_North_Holland_Province.html"
"1930","Golden Garden","http://www.tripadvisor.com/Restaurant_Review-g188590-d7723074-Reviews-Golden_Garden-Amsterdam_North_Holland_Province.html"
"1931","Satellite Sports Cafe","http://www.tripadvisor.com/Restaurant_Review-g188590-d1064685-Reviews-Satellite_Sports_Cafe-Amsterdam_North_Holland_Province.html"
"1932","Royalvis & Traiteur","http://www.tripadvisor.com/Restaurant_Review-g188590-d7290750-Reviews-Royalvis_Traiteur-Amsterdam_North_Holland_Province.html"
"1933","Chinese Seafood Restaurant","http://www.tripadvisor.com/Restaurant_Review-g188590-d5113108-Reviews-Chinese_Seafood_Restaurant-Amsterdam_North_Holland_Province.html"
"1934","Palazzo","http://www.tripadvisor.com/Restaurant_Review-g188590-d4736382-Reviews-Palazzo-Amsterdam_North_Holland_Province.html"
"1935","Argentina Restaurant","http://www.tripadvisor.com/Restaurant_Review-g188590-d8300065-Reviews-Argentina_Restaurant-Amsterdam_North_Holland_Province.html"
"1936","Chamas","http://www.tripadvisor.com/Restaurant_Review-g188590-d3619235-Reviews-Chamas-Amsterdam_North_Holland_Province.html"
"1937","B & B Luxe Lunch & Buffet Styling","http://www.tripadvisor.com/Restaurant_Review-g188590-d3914237-Reviews-B_B_Luxe_Lunch_Buffet_Styling-Amsterdam_North_Holland_Province.html"
"1938","Kervan Cafe & Restaurant","http://www.tripadvisor.com/Restaurant_Review-g188590-d6548232-Reviews-Kervan_Cafe_Restaurant-Amsterdam_North_Holland_Province.html"
"1939","Asianking2","http://www.tripadvisor.com/Restaurant_Review-g188590-d4760404-Reviews-Asianking2-Amsterdam_North_Holland_Province.html"
"1940","Pelangi","http://www.tripadvisor.com/Restaurant_Review-g188590-d2374476-Reviews-Pelangi-Amsterdam_North_Holland_Province.html"
"1941","George W. P. A","http://www.tripadvisor.com/Restaurant_Review-g188590-d1790976-Reviews-George_W_P_A-Amsterdam_North_Holland_Province.html"
"1942","Wild Moa","http://www.tripadvisor.com/Restaurant_Review-g188590-d4097651-Reviews-Wild_Moa-Amsterdam_North_Holland_Province.html"
"1943","Tastoeamsterdam","http://www.tripadvisor.com/Restaurant_Review-g188590-d7988661-Reviews-Tastoeamsterdam-Amsterdam_North_Holland_Province.html"
"1944","Wilde Zwijnen Eetbar","http://www.tripadvisor.com/Restaurant_Review-g188590-d7927789-Reviews-Wilde_Zwijnen_Eetbar-Amsterdam_North_Holland_Province.html"
"1945","Agabi Santa Maria","http://www.tripadvisor.com/Restaurant_Review-g188590-d3404649-Reviews-Agabi_Santa_Maria-Amsterdam_North_Holland_Province.html"
"1946","Yang Ming Asian Cuisine","http://www.tripadvisor.com/Restaurant_Review-g188590-d4414621-Reviews-Yang_Ming_Asian_Cuisine-Amsterdam_North_Holland_Province.html"
"1947","Kam Wah","http://www.tripadvisor.com/Restaurant_Review-g188590-d3607325-Reviews-Kam_Wah-Amsterdam_North_Holland_Province.html"
"1948","Deli Roma","http://www.tripadvisor.com/Restaurant_Review-g188590-d8059163-Reviews-Deli_Roma-Amsterdam_North_Holland_Province.html"
"1949","Matias","http://www.tripadvisor.com/Restaurant_Review-g188590-d1974358-Reviews-Matias-Amsterdam_North_Holland_Province.html"
"1950","Cafe Restaurant Q Global Kitchen","http://www.tripadvisor.com/Restaurant_Review-g188590-d3476669-Reviews-Cafe_Restaurant_Q_Global_Kitchen-Amsterdam_North_Holland_Province.html"
"1951","Cafe Restaurant Q Global Kitchen","http://www.tripadvisor.com/Restaurant_Review-g188590-d3476669-Reviews-Cafe_Restaurant_Q_Global_Kitchen-Amsterdam_North_Holland_Province.html"
"1952","Cafe Kale de Grote","http://www.tripadvisor.com/Restaurant_Review-g188590-d1384380-Reviews-Cafe_Kale_de_Grote-Amsterdam_North_Holland_Province.html"
"1953","Thai Company","http://www.tripadvisor.com/Restaurant_Review-g188590-d2468689-Reviews-Thai_Company-Amsterdam_North_Holland_Province.html"
"1954","Hotel the Globe Sportsbar","http://www.tripadvisor.com/Restaurant_Review-g188590-d2079001-Reviews-Hotel_the_Globe_Sportsbar-Amsterdam_North_Holland_Province.html"
"1955","Kediri","http://www.tripadvisor.com/Restaurant_Review-g188590-d2706413-Reviews-Kediri-Amsterdam_North_Holland_Province.html"
"1956","Kreeftenbar Amsterdam","http://www.tripadvisor.com/Restaurant_Review-g188590-d7133995-Reviews-Kreeftenbar_Amsterdam-Amsterdam_North_Holland_Province.html"
"1957","Yogya","http://www.tripadvisor.com/Restaurant_Review-g188590-d3632913-Reviews-Yogya-Amsterdam_North_Holland_Province.html"
"1958","d'Overkant","http://www.tripadvisor.com/Restaurant_Review-g188590-d753247-Reviews-D_Overkant-Amsterdam_North_Holland_Province.html"
"1959","Takara","http://www.tripadvisor.com/Restaurant_Review-g188590-d3931097-Reviews-Takara-Amsterdam_North_Holland_Province.html"
"1960","Warme Bakker","http://www.tripadvisor.com/Restaurant_Review-g188590-d6689100-Reviews-Warme_Bakker-Amsterdam_North_Holland_Province.html"
"1961","Siga La Vaca","http://www.tripadvisor.com/Restaurant_Review-g188590-d7060544-Reviews-Siga_La_Vaca-Amsterdam_North_Holland_Province.html"
"1962","Ada Lunch & Restaurant","http://www.tripadvisor.com/Restaurant_Review-g188590-d2315297-Reviews-Ada_Lunch_Restaurant-Amsterdam_North_Holland_Province.html"
"1963","the kitchen","http://www.tripadvisor.com/Restaurant_Review-g188590-d696871-Reviews-The_kitchen-Amsterdam_North_Holland_Province.html"
"1964","De Groene Olifant","http://www.tripadvisor.com/Restaurant_Review-g188590-d6428256-Reviews-De_Groene_Olifant-Amsterdam_North_Holland_Province.html"
"1965","Farina","http://www.tripadvisor.com/Restaurant_Review-g188590-d7988667-Reviews-Farina-Amsterdam_North_Holland_Province.html"
"1966","Mesir Doner","http://www.tripadvisor.com/Restaurant_Review-g188590-d7161254-Reviews-Mesir_Doner-Amsterdam_North_Holland_Province.html"
"1967","Manoto","http://www.tripadvisor.com/Restaurant_Review-g188590-d5279818-Reviews-Manoto-Amsterdam_North_Holland_Province.html"
"1968","Cathrien","http://www.tripadvisor.com/Restaurant_Review-g188590-d3258185-Reviews-Cathrien-Amsterdam_North_Holland_Province.html"
"1969","Tapas Restaurant L 'amour","http://www.tripadvisor.com/Restaurant_Review-g188590-d2255809-Reviews-Tapas_Restaurant_L_amour-Amsterdam_North_Holland_Province.html"
"1970","Ristorante Italiano Fiorentino","http://www.tripadvisor.com/Restaurant_Review-g188590-d2360192-Reviews-Ristorante_Italiano_Fiorentino-Amsterdam_North_Holland_Province.html"
"1971","China Town","http://www.tripadvisor.com/Restaurant_Review-g188590-d7285960-Reviews-China_Town-Amsterdam_North_Holland_Province.html"
"1972","Sushi eetcafe","http://www.tripadvisor.com/Restaurant_Review-g188590-d1027423-Reviews-Sushi_eetcafe-Amsterdam_North_Holland_Province.html"
"1973","Brasserie Marion","http://www.tripadvisor.com/Restaurant_Review-g188590-d5786008-Reviews-Brasserie_Marion-Amsterdam_North_Holland_Province.html"
"1974","Restaurant de Smederij","http://www.tripadvisor.com/Restaurant_Review-g188590-d6984535-Reviews-Restaurant_de_Smederij-Amsterdam_North_Holland_Province.html"
"1975","Cafe West Pacific","http://www.tripadvisor.com/Restaurant_Review-g188590-d696892-Reviews-Cafe_West_Pacific-Amsterdam_North_Holland_Province.html"
"1976","Tempura","http://www.tripadvisor.com/Restaurant_Review-g188590-d1847431-Reviews-Tempura-Amsterdam_North_Holland_Province.html"
"1977","Tapas Y Steaks","http://www.tripadvisor.com/Restaurant_Review-g188590-d4996174-Reviews-Tapas_Y_Steaks-Amsterdam_North_Holland_Province.html"
"1978","Cafe De Omval","http://www.tripadvisor.com/Restaurant_Review-g188590-d2208067-Reviews-Cafe_De_Omval-Amsterdam_North_Holland_Province.html"
"1979","Capri","http://www.tripadvisor.com/Restaurant_Review-g188590-d753309-Reviews-Capri-Amsterdam_North_Holland_Province.html"
"1980","Carmel","http://www.tripadvisor.com/Restaurant_Review-g188590-d753314-Reviews-Carmel-Amsterdam_North_Holland_Province.html"
"1981","Grootmoeders Pannenkoekenhuis","http://www.tripadvisor.com/Restaurant_Review-g188590-d5247600-Reviews-Grootmoeders_Pannenkoekenhuis-Amsterdam_North_Holland_Province.html"
"1982","La Madonna","http://www.tripadvisor.com/Restaurant_Review-g188590-d2086183-Reviews-La_Madonna-Amsterdam_North_Holland_Province.html"
"1983","Dulcinea","http://www.tripadvisor.com/Restaurant_Review-g188590-d6649314-Reviews-Dulcinea-Amsterdam_North_Holland_Province.html"
"1984","Steakhouse Evita","http://www.tripadvisor.com/Restaurant_Review-g188590-d4298084-Reviews-Steakhouse_Evita-Amsterdam_North_Holland_Province.html"
"1985","Rosticceria Italiana","http://www.tripadvisor.com/Restaurant_Review-g188590-d4760413-Reviews-Rosticceria_Italiana-Amsterdam_North_Holland_Province.html"
"1986","The Oyster Club","http://www.tripadvisor.com/Restaurant_Review-g188590-d4794078-Reviews-The_Oyster_Club-Amsterdam_North_Holland_Province.html"
"1987","Rosa & Rita","http://www.tripadvisor.com/Restaurant_Review-g188590-d2337018-Reviews-Rosa_Rita-Amsterdam_North_Holland_Province.html"
"1988","Stanislavski Restaurant","http://www.tripadvisor.com/Restaurant_Review-g188590-d1554779-Reviews-Stanislavski_Restaurant-Amsterdam_North_Holland_Province.html"
"1989","Eten Aan de Dijk","http://www.tripadvisor.com/Restaurant_Review-g188590-d7368600-Reviews-Eten_Aan_de_Dijk-Amsterdam_North_Holland_Province.html"
"1990","Noord","http://www.tripadvisor.com/Restaurant_Review-g188590-d753165-Reviews-Noord-Amsterdam_North_Holland_Province.html"
"1991","Brasserie Maxie's","http://www.tripadvisor.com/Restaurant_Review-g188590-d1965364-Reviews-Brasserie_Maxie_s-Amsterdam_North_Holland_Province.html"
"1992","SmaaQt","http://www.tripadvisor.com/Restaurant_Review-g188590-d8357740-Reviews-SmaaQt-Amsterdam_North_Holland_Province.html"
"1993","Tjin's Toko","http://www.tripadvisor.com/Restaurant_Review-g188590-d8360573-Reviews-Tjin_s_Toko-Amsterdam_North_Holland_Province.html"
"1994","De Keet","http://www.tripadvisor.com/Restaurant_Review-g188590-d8378617-Reviews-De_Keet-Amsterdam_North_Holland_Province.html"
"1995","Waroeng Bamboe","http://www.tripadvisor.com/Restaurant_Review-g188590-d8372039-Reviews-Waroeng_Bamboe-Amsterdam_North_Holland_Province.html"
"1996","Rum Baba","http://www.tripadvisor.com/Restaurant_Review-g188590-d7989397-Reviews-Rum_Baba-Amsterdam_North_Holland_Province.html"
"1997","Leziz","http://www.tripadvisor.com/Restaurant_Review-g188590-d8362764-Reviews-Leziz-Amsterdam_North_Holland_Province.html"
"1998","The Old Church","http://www.tripadvisor.com/Restaurant_Review-g188590-d8394699-Reviews-The_Old_Church-Amsterdam_North_Holland_Province.html"
"1999","Van de Markt","http://www.tripadvisor.com/Restaurant_Review-g188590-d7259110-Reviews-Van_de_Markt-Amsterdam_North_Holland_Province.html"
"2000","Nile Sphinx","http://www.tripadvisor.com/Restaurant_Review-g188590-d2239879-Reviews-Nile_Sphinx-Amsterdam_North_Holland_Province.html"
"2001","La Piccola Trattoria Da Tonino","http://www.tripadvisor.com/Restaurant_Review-g188590-d2385196-Reviews-La_Piccola_Trattoria_Da_Tonino-Amsterdam_North_Holland_Province.html"
"2002","Angoletto","http://www.tripadvisor.com/Restaurant_Review-g188590-d753254-Reviews-Angoletto-Amsterdam_North_Holland_Province.html"
"2003","Caffe Italia","http://www.tripadvisor.com/Restaurant_Review-g188590-d8010720-Reviews-Caffe_Italia-Amsterdam_North_Holland_Province.html"
"2004","Caf Restaurant Sharm","http://www.tripadvisor.com/Restaurant_Review-g188590-d753303-Reviews-Caf_Restaurant_Sharm-Amsterdam_North_Holland_Province.html"
"2005","Care de L Est","http://www.tripadvisor.com/Restaurant_Review-g188590-d4794207-Reviews-Care_de_L_Est-Amsterdam_North_Holland_Province.html"
"2006","Cinema Club Cafe","http://www.tripadvisor.com/Restaurant_Review-g188590-d7251952-Reviews-Cinema_Club_Cafe-Amsterdam_North_Holland_Province.html"
"2007","Pannenkoekenhuis Candela","http://www.tripadvisor.com/Restaurant_Review-g188590-d7083206-Reviews-Pannenkoekenhuis_Candela-Amsterdam_North_Holland_Province.html"
"2008","West Coast Frozen Yoghurt","http://www.tripadvisor.com/Restaurant_Review-g188590-d5326143-Reviews-West_Coast_Frozen_Yoghurt-Amsterdam_North_Holland_Province.html"
"2009","OCHO Latin Grill","http://www.tripadvisor.com/Restaurant_Review-g188590-d3589387-Reviews-OCHO_Latin_Grill-Amsterdam_North_Holland_Province.html"
"2010","G.D.R. Os Lusitanos","http://www.tripadvisor.com/Restaurant_Review-g188590-d953676-Reviews-G_D_R_Os_Lusitanos-Amsterdam_North_Holland_Province.html"
"2011","Holendrecht","http://www.tripadvisor.com/Restaurant_Review-g188590-d746775-Reviews-Holendrecht-Amsterdam_North_Holland_Province.html"
"2012","Mr Tom Snack Bar","http://www.tripadvisor.com/Restaurant_Review-g188590-d7361788-Reviews-Mr_Tom_Snack_Bar-Amsterdam_North_Holland_Province.html"
"2013","Sushi Inn","http://www.tripadvisor.com/Restaurant_Review-g188590-d2163238-Reviews-Sushi_Inn-Amsterdam_North_Holland_Province.html"
"2014","Restaurant Biladi","http://www.tripadvisor.com/Restaurant_Review-g188590-d8040803-Reviews-Restaurant_Biladi-Amsterdam_North_Holland_Province.html"
"2015","Croissanterie Outmayer","http://www.tripadvisor.com/Restaurant_Review-g188590-d7982699-Reviews-Croissanterie_Outmayer-Amsterdam_North_Holland_Province.html"
"2016","La Storia","http://www.tripadvisor.com/Restaurant_Review-g188590-d4351911-Reviews-La_Storia-Amsterdam_North_Holland_Province.html"
"2017","De Vredespijp","http://www.tripadvisor.com/Restaurant_Review-g188590-d3589397-Reviews-De_Vredespijp-Amsterdam_North_Holland_Province.html"
"2018","El Amor","http://www.tripadvisor.com/Restaurant_Review-g188590-d6440857-Reviews-El_Amor-Amsterdam_North_Holland_Province.html"
"2019","Puri Indonesia","http://www.tripadvisor.com/Restaurant_Review-g188590-d2336567-Reviews-Puri_Indonesia-Amsterdam_North_Holland_Province.html"
"2020","Coco's Keuken - Andreas Ensemble","http://www.tripadvisor.com/Restaurant_Review-g188590-d3669063-Reviews-Coco_s_Keuken_Andreas_Ensemble-Amsterdam_North_Holland_Province.html"
"2021","Bambou Amsterdam","http://www.tripadvisor.com/Restaurant_Review-g188590-d7916886-Reviews-Bambou_Amsterdam-Amsterdam_North_Holland_Province.html"
"2022","Eetcafe Le Traffic","http://www.tripadvisor.com/Restaurant_Review-g188590-d3610708-Reviews-Eetcafe_Le_Traffic-Amsterdam_North_Holland_Province.html"
"2023","Kitsch","http://www.tripadvisor.com/Restaurant_Review-g188590-d1381506-Reviews-Kitsch-Amsterdam_North_Holland_Province.html"
"2024","Restaurant View","http://www.tripadvisor.com/Restaurant_Review-g188590-d4241797-Reviews-Restaurant_View-Amsterdam_North_Holland_Province.html"
"2025","'t Markerhuisje","http://www.tripadvisor.com/Restaurant_Review-g188590-d2439671-Reviews-T_Markerhuisje-Amsterdam_North_Holland_Province.html"
"2026","Pancake Corner","http://www.tripadvisor.com/Restaurant_Review-g188590-d1777140-Reviews-Pancake_Corner-Amsterdam_North_Holland_Province.html"
"2027","Ikimasu","http://www.tripadvisor.com/Restaurant_Review-g188590-d3822806-Reviews-Ikimasu-Amsterdam_North_Holland_Province.html"
"2028","De Pannekoekerkelder","http://www.tripadvisor.com/Restaurant_Review-g188590-d2375303-Reviews-De_Pannekoekerkelder-Amsterdam_North_Holland_Province.html"
"2029","Cafe De Pont","http://www.tripadvisor.com/Restaurant_Review-g188590-d2437723-Reviews-Cafe_De_Pont-Amsterdam_North_Holland_Province.html"
"2030","Blooker","http://www.tripadvisor.com/Restaurant_Review-g188590-d2368177-Reviews-Blooker-Amsterdam_North_Holland_Province.html"
"2031","Frederique","http://www.tripadvisor.com/Restaurant_Review-g188590-d7716043-Reviews-Frederique-Amsterdam_North_Holland_Province.html"
"2032","Ah-Lung Chinees-Surinaams Restaurant","http://www.tripadvisor.com/Restaurant_Review-g188590-d7812403-Reviews-Ah_Lung_Chinees_Surinaams_Restaurant-Amsterdam_North_Holland_Province.html"
"2033","Lucky House","http://www.tripadvisor.com/Restaurant_Review-g188590-d7370867-Reviews-Lucky_House-Amsterdam_North_Holland_Province.html"
"2034","Noah’s Arq","http://www.tripadvisor.com/Restaurant_Review-g188590-d4311805-Reviews-Noah_s_Arq-Amsterdam_North_Holland_Province.html"
"2035","Graven Molen","http://www.tripadvisor.com/Restaurant_Review-g188590-d2623645-Reviews-Graven_Molen-Amsterdam_North_Holland_Province.html"
"2036","Brasserie Tot Zo","http://www.tripadvisor.com/Restaurant_Review-g188590-d5940963-Reviews-Brasserie_Tot_Zo-Amsterdam_North_Holland_Province.html"
"2037","Art Deli","http://www.tripadvisor.com/Restaurant_Review-g188590-d8143623-Reviews-Art_Deli-Amsterdam_North_Holland_Province.html"
"2038","Sugoi! sushi","http://www.tripadvisor.com/Restaurant_Review-g188590-d1675052-Reviews-Sugoi_sushi-Amsterdam_North_Holland_Province.html"
"2039","Eetcafe Carel's 3","http://www.tripadvisor.com/Restaurant_Review-g188590-d3595907-Reviews-Eetcafe_Carel_s_3-Amsterdam_North_Holland_Province.html"
"2040","Mafaldo","http://www.tripadvisor.com/Restaurant_Review-g188590-d5065075-Reviews-Mafaldo-Amsterdam_North_Holland_Province.html"
"2041","Warung Mini II","http://www.tripadvisor.com/Restaurant_Review-g188590-d6450975-Reviews-Warung_Mini_II-Amsterdam_North_Holland_Province.html"
"2042","Bar22","http://www.tripadvisor.com/Restaurant_Review-g188590-d3820357-Reviews-Bar22-Amsterdam_North_Holland_Province.html"
"2043","Emmanuel's Snack Bar","http://www.tripadvisor.com/Restaurant_Review-g188590-d4505789-Reviews-Emmanuel_s_Snack_Bar-Amsterdam_North_Holland_Province.html"
"2044","Toko Asian Delight","http://www.tripadvisor.com/Restaurant_Review-g188590-d6627763-Reviews-Toko_Asian_Delight-Amsterdam_North_Holland_Province.html"
"2045","TER Restaurant Steakhouse","http://www.tripadvisor.com/Restaurant_Review-g188590-d3708367-Reviews-TER_Restaurant_Steakhouse-Amsterdam_North_Holland_Province.html"
"2046","Ben Cohen","http://www.tripadvisor.com/Restaurant_Review-g188590-d753290-Reviews-Ben_Cohen-Amsterdam_North_Holland_Province.html"
"2047","Ramenas Hotel","http://www.tripadvisor.com/Restaurant_Review-g188590-d4795299-Reviews-Ramenas_Hotel-Amsterdam_North_Holland_Province.html"
"2048","Mesken","http://www.tripadvisor.com/Restaurant_Review-g188590-d2081279-Reviews-Mesken-Amsterdam_North_Holland_Province.html"
"2049","Cafe Noir","http://www.tripadvisor.com/Restaurant_Review-g188590-d1475667-Reviews-Cafe_Noir-Amsterdam_North_Holland_Province.html"
"2050","Steakhouse Pizzeria Bergo","http://www.tripadvisor.com/Restaurant_Review-g188590-d7341826-Reviews-Steakhouse_Pizzeria_Bergo-Amsterdam_North_Holland_Province.html"
"2051","Het Oude Gasthuis","http://www.tripadvisor.com/Restaurant_Review-g188590-d7392379-Reviews-Het_Oude_Gasthuis-Amsterdam_North_Holland_Province.html"
"2052","Al Mulino","http://www.tripadvisor.com/Restaurant_Review-g188590-d753156-Reviews-Al_Mulino-Amsterdam_North_Holland_Province.html"
"2053","Minibar","http://www.tripadvisor.com/Restaurant_Review-g188590-d3704183-Reviews-Minibar-Amsterdam_North_Holland_Province.html"
"2054","El Verano Amsterdam","http://www.tripadvisor.com/Restaurant_Review-g188590-d8413206-Reviews-El_Verano_Amsterdam-Amsterdam_North_Holland_Province.html"
"2055","Werck Restaurant","http://www.tripadvisor.com/Restaurant_Review-g188590-d2078225-Reviews-Werck_Restaurant-Amsterdam_North_Holland_Province.html"
"2056","Efem Restaurant & Cafe","http://www.tripadvisor.com/Restaurant_Review-g188590-d7722651-Reviews-Efem_Restaurant_Cafe-Amsterdam_North_Holland_Province.html"
"2057","PizzaPastaPanini","http://www.tripadvisor.com/Restaurant_Review-g188590-d4451135-Reviews-PizzaPastaPanini-Amsterdam_North_Holland_Province.html"
"2058","Asian Flavours","http://www.tripadvisor.com/Restaurant_Review-g188590-d7368430-Reviews-Asian_Flavours-Amsterdam_North_Holland_Province.html"
"2059","Eethuis Arena Doner","http://www.tripadvisor.com/Restaurant_Review-g188590-d7285304-Reviews-Eethuis_Arena_Doner-Amsterdam_North_Holland_Province.html"
"2060","Tjalim Inn","http://www.tripadvisor.com/Restaurant_Review-g188590-d7283213-Reviews-Tjalim_Inn-Amsterdam_North_Holland_Province.html"
"2061","Amorosa Lunchroom Surinamese Food and Drink","http://www.tripadvisor.com/Restaurant_Review-g188590-d7255563-Reviews-Amorosa_Lunchroom_Surinamese_Food_and_Drink-Amsterdam_North_Holland_Province.html"
"2062","Eetcafe Kim","http://www.tripadvisor.com/Restaurant_Review-g188590-d4698034-Reviews-Eetcafe_Kim-Amsterdam_North_Holland_Province.html"
"2063","Bettola","http://www.tripadvisor.com/Restaurant_Review-g188590-d753096-Reviews-Bettola-Amsterdam_North_Holland_Province.html"
"2064","Wine Salon De Apotheek","http://www.tripadvisor.com/Restaurant_Review-g188590-d3906810-Reviews-Wine_Salon_De_Apotheek-Amsterdam_North_Holland_Province.html"
"2065","Supermercado","http://www.tripadvisor.com/Restaurant_Review-g188590-d4451923-Reviews-Supermercado-Amsterdam_North_Holland_Province.html"
"2066","Grillroom Farao","http://www.tripadvisor.com/Restaurant_Review-g188590-d6464592-Reviews-Grillroom_Farao-Amsterdam_North_Holland_Province.html"
"2067","Nghia N Nghia","http://www.tripadvisor.com/Restaurant_Review-g188590-d7226222-Reviews-Nghia_N_Nghia-Amsterdam_North_Holland_Province.html"
"2068","My Dabba","http://www.tripadvisor.com/Restaurant_Review-g188590-d7219269-Reviews-My_Dabba-Amsterdam_North_Holland_Province.html"
"2069","Zaal100","http://www.tripadvisor.com/Restaurant_Review-g188590-d7215403-Reviews-Zaal100-Amsterdam_North_Holland_Province.html"
"2070","Snackbar ""De Witte Tulp""","http://www.tripadvisor.com/Restaurant_Review-g188590-d7215393-Reviews-Snackbar_De_Witte_Tulp-Amsterdam_North_Holland_Province.html"
"2071","My Dabba","http://www.tripadvisor.com/Restaurant_Review-g188590-d7219269-Reviews-My_Dabba-Amsterdam_North_Holland_Province.html"
"2072","Zaal100","http://www.tripadvisor.com/Restaurant_Review-g188590-d7215403-Reviews-Zaal100-Amsterdam_North_Holland_Province.html"
"2073","Snackbar ""De Witte Tulp""","http://www.tripadvisor.com/Restaurant_Review-g188590-d7215393-Reviews-Snackbar_De_Witte_Tulp-Amsterdam_North_Holland_Province.html"
"2074","Bergo","http://www.tripadvisor.com/Restaurant_Review-g188590-d753291-Reviews-Bergo-Amsterdam_North_Holland_Province.html"
"2075","Pinocchio","http://www.tripadvisor.com/Restaurant_Review-g188590-d2357857-Reviews-Pinocchio-Amsterdam_North_Holland_Province.html"
"2076","Mezzo","http://www.tripadvisor.com/Restaurant_Review-g188590-d6351845-Reviews-Mezzo-Amsterdam_North_Holland_Province.html"
"2077","Cafe Blek","http://www.tripadvisor.com/Restaurant_Review-g188590-d6554816-Reviews-Cafe_Blek-Amsterdam_North_Holland_Province.html"
"2078","Cafe de Trappist","http://www.tripadvisor.com/Restaurant_Review-g188590-d7216144-Reviews-Cafe_de_Trappist-Amsterdam_North_Holland_Province.html"
"2079","Mari Rasa","http://www.tripadvisor.com/Restaurant_Review-g188590-d7078154-Reviews-Mari_Rasa-Amsterdam_North_Holland_Province.html"
"2080","Chefs Table","http://www.tripadvisor.com/Restaurant_Review-g188590-d3602015-Reviews-Chefs_Table-Amsterdam_North_Holland_Province.html"
"2081","Ava Tomas","http://www.tripadvisor.com/Restaurant_Review-g188590-d753082-Reviews-Ava_Tomas-Amsterdam_North_Holland_Province.html"
"2082","Snack Bar Fata Morgana","http://www.tripadvisor.com/Restaurant_Review-g188590-d7927262-Reviews-Snack_Bar_Fata_Morgana-Amsterdam_North_Holland_Province.html"
"2083","KiLim","http://www.tripadvisor.com/Restaurant_Review-g188590-d3175294-Reviews-KiLim-Amsterdam_North_Holland_Province.html"
"2084","Amstelhaven","http://www.tripadvisor.com/Restaurant_Review-g188590-d2208077-Reviews-Amstelhaven-Amsterdam_North_Holland_Province.html"
"2085","La Margarita Caribisch Cafe & Restaurant","http://www.tripadvisor.com/Restaurant_Review-g188590-d3830766-Reviews-La_Margarita_Caribisch_Cafe_Restaurant-Amsterdam_North_Holland_Province.html"
"2086","Warung Swietie","http://www.tripadvisor.com/Restaurant_Review-g188590-d753056-Reviews-Warung_Swietie-Amsterdam_North_Holland_Province.html"
"2087","Brasserie Roezemoes","http://www.tripadvisor.com/Restaurant_Review-g188590-d7740465-Reviews-Brasserie_Roezemoes-Amsterdam_North_Holland_Province.html"
"2088","Pizzeria San Marco","http://www.tripadvisor.com/Restaurant_Review-g188590-d4130915-Reviews-Pizzeria_San_Marco-Amsterdam_North_Holland_Province.html"
"2089","Tujuh Maret","http://www.tripadvisor.com/Restaurant_Review-g188590-d878419-Reviews-Tujuh_Maret-Amsterdam_North_Holland_Province.html"
"2090","La Colina","http://www.tripadvisor.com/Restaurant_Review-g188590-d1364782-Reviews-La_Colina-Amsterdam_North_Holland_Province.html"
"2091","Meram Lounge","http://www.tripadvisor.com/Restaurant_Review-g188590-d4339263-Reviews-Meram_Lounge-Amsterdam_North_Holland_Province.html"
"2092","Sushi One","http://www.tripadvisor.com/Restaurant_Review-g188590-d2012750-Reviews-Sushi_One-Amsterdam_North_Holland_Province.html"
"2093","Anne&Max de Pijp","http://www.tripadvisor.com/Restaurant_Review-g188590-d6929727-Reviews-Anne_Max_de_Pijp-Amsterdam_North_Holland_Province.html"
"2094","Paviljoen van Beuningen","http://www.tripadvisor.com/Restaurant_Review-g188590-d4062111-Reviews-Paviljoen_van_Beuningen-Amsterdam_North_Holland_Province.html"
"2095","Sushi Time","http://www.tripadvisor.com/Restaurant_Review-g188590-d1425823-Reviews-Sushi_Time-Amsterdam_North_Holland_Province.html"
"2096","Roezemoes","http://www.tripadvisor.com/Restaurant_Review-g188590-d7725165-Reviews-Roezemoes-Amsterdam_North_Holland_Province.html"
"2097","Noumidia","http://www.tripadvisor.com/Restaurant_Review-g188590-d4994410-Reviews-Noumidia-Amsterdam_North_Holland_Province.html"
"2098","Cafe Lowietje","http://www.tripadvisor.com/Restaurant_Review-g188590-d7105050-Reviews-Cafe_Lowietje-Amsterdam_North_Holland_Province.html"
"2099","Les Petites Puces","http://www.tripadvisor.com/Restaurant_Review-g188590-d6676554-Reviews-Les_Petites_Puces-Amsterdam_North_Holland_Province.html"
"2100","Dosa","http://www.tripadvisor.com/Restaurant_Review-g188590-d753207-Reviews-Dosa-Amsterdam_North_Holland_Province.html"
"2101","Chong Kee Restaurant","http://www.tripadvisor.com/Restaurant_Review-g188590-d6627553-Reviews-Chong_Kee_Restaurant-Amsterdam_North_Holland_Province.html"
